text,label
Павло Дуров попросив Forbes не називати його російським мільярдером,True
Окупанти запустили пропагандистський канал у Херсонській області,True
"Окупанти обстріляли ракетами черговий ""стратегічний об'єкт"" – птахофабрику у Дніпровському районі, яка навіть не працювала, там нікого не було. Наразі вона повністю знищена",True
Військові спеціальної повітряної служби Британії вперше з початку повномасштабної війни з Росії відновили підготовку українських військ у Києві та його околицях.,True
На супутникових знімках Херсона виявили 800 нових могил,True
Румунія із завтрашнього дня заборонить кораблям під російським прапором заходити до своїх портів,True
"Росія зазнає тяжких втрат від українських захисників, тому для поповнення свого війська не гребує ніким.",True
"Окупанти обстріляли фермерське господарство на Полтавщині, попередньо є один загиблий – місцевий сторож",True
У російському полоні перебуває близько 700 українських військових та понад тисячу цивільних,True
"Одна людина загинула, щонайменше 18 поранених внаслідок сьогоднішнього ракетного удару по Харкову",True
В Україні повністю знищено чи пошкоджено понад 1000 навчальних закладів,True
"Оксана Марченко запропонувала обміняти свого чоловіка на двох британців, яких, як вона стверджує, росіяни полонили у Маріуполі",True
Рашисти обстріляли нафтопереробний завод у Лисичанську,True
"У Львові перейменують понад 30 вулиць, названих на честь російських діячів",True
Колишньому Генпрокурору Рябошапці вручили повістку до армії.,True
"Пропагандони усвідомили, що потоплення ""Москви"" це величезна перемога для України і тепер розповідають, що воюють вони з НАТО... та ще й меншою кількістю, бідолахи",True
Мер Лозової просить городян негайно залишити місто,True
"Росія використовує ТРК ""Точка-У"". Їх привозили до Білорусі,",True
"Окупанти репресують командирів, які «не виправдали очікувань» у війні проти України",True
До лав добровольців-рятувальників ДСНС вже записалося понад 10 000 осіб,True
"Зеленський , що Україна намагається забрати жінок, дітей та поранених військових з Маріуполя, але росіяни відмовляються від гуманітарних коридорів",True
З білоруського Гомеля в Росії перекинули ще один склад з військовою технікою,True
"На Херсонщині на початку травня російські окупаційні війська планують провести псевдореферендум для створення так званої ""ХНР""",True
Німецька компанія Quantum поставила в Україну перший військовий безпілотник для коригування артилерії,True
"Окупаційна влада ""Л/ДНР"" проводить мобілізацію дітей, які брали участь у так званих ""патріотичних клубах"", до лав незаконних збройних формувань",True
️Cуд Медведчука під арешт без можливості внесення застави,True
За сьогоднішній день вдалося евакуювати 1449 осіб,True
"У Санкт-Петербурзі поховали заступника командувача 8-ї армії Росії генерал-майора Володимира Фролова, який за словами адміністрації ""пав смертю хоробрих"" в Україні",True
"Італія, Румунія та Бельгія закрили свої порти для російських суден",True
"У Соловйова заговорили про виведення військ (того, що від них залишилося) з України, оскільки ""армія виконала своє завдання""",True
Монобанк не працюватиме близько години через технічний збій,True
"У Сумській області знайшли залишки хімічної зброї, яку кинули російські військові, — мер Тростянця",True
️Олексій Арестович застеріг РФ від ядерних ударів територією України,True
️Повітряна тривога на заході України. Із білоруської Ліди пішов на зліт винищувач.,True
"Україна за 24 години завдала Росії більше втрат, ніж РФ зазнала за вісім років боїв у Сирії.",True
Росія може розпочати новий наступ вже завтра-післязавтра.,True
"Білий дім у сувенірному магазині представив пам'ятні монети, присвячені Володимиру Зеленському",True
У тимчасово окупованій Новій Каховці вчора відбулася перестрілка між бійцями ОРДЛО та розгвардією,True
У Києві та області змінюється час комендантської години,True
Сьогодні гуманітарні коридори не працюватимуть,True
Потужні удари по окупантах завдали воїни десантно-штурмових військ на Харківському напрямку,True
У Харкові таки демонтували пам'ятник радянському маршалу Георгію Жукову,True
Тіла 41 загиблого витягли з-під завалів у Бородянці Київської області,True
Союзмультфільм видалив цей пророчий мультфільм із YouTube,True
Російські загарбники обстріляли з тяжкого озброєння 13 населених пунктів Донецької області,True
"У РФ призупинили виробництво зенітно-ракетних комплексів через брак комплектуючих, працівникам пропонують йти у відпустку або на війну, -",True
ТікТок-війська Кадирова знову відзначилися. Цього разу заради ролика пригнали танк і почали бити по окупованій частині Маріуполя.,True
"Євген Пригожин прибув на Донбас, щоб особисто координувати найманців ПВК Вагнера. Досі їхня місія була провальною",True
Внаслідок обстрілу центру Харкова 5 людей загинули та 13 поранено,True
"Сотні вантажівок застрягли на кордоні Польщі та Білорусі через санкції, що набули чинності.",True
Рашисти обстріляли мирне населення у центрі міста Золоте у Луганській області. В одній із багатоповерхівок снаряди пройшли навиліт. Є щонайменше двоє загиблих та четверо поранених,True
Україна боротиметься за Донбас. І ця битва визначить подальшу долю війни.,True
"Голова Запорізької районної держадміністрації заявив, що його сина викрали на російському блокпості у Василівці",True
Посольство Казахстану в Україні повернулося до Києва.,True
"Маріуполь може стати червоною лінією в переговорах з РФ,",True
Шмигаль офіційно підтвердив повідомлення про відмову від капітуляції українськими військовими у Маріуполі,True
У місті Ізюм окупанти розпочали примусову мобілізацію чоловіків через брак людських ресурсів,True
"Молдова продаватиме Україні винищувачі Міг-29, оскільки не захотіла ""дратувати росію""",True
"Окупанти ґвалтували не лише жінок, а й чоловіків,",True
"Україна заповнила опитувальник для набуття статусу кандидата в ЄС, — заявив заступник керівника ВП Ігор Жовква.",True
"У Харківській області ЗСУ зробили вдалий контрнаступ, звільнивши населені пункти Базаліївка, Леб'яже, частину Кутузівки та просунулися на схід",True
"️Російські окупанти готують провокацію з обстрілом мирних кварталів у Херсоні, - Братчук у районі Антонівського мосту розгортають ГРАДИ, щоб ударити по Херсону та звинуватити в цьому ЗСУ.",True
"Російському наступу на Ізюмському напрямі може стати ""дуже боляче""",True
Вранці окупанти завдали ракетних ударів по Дніпропетровщині.,True
️Мер Львова Садовий повідомляє про 5 прицільних ракетних ударів по місту,True
У місті Кремінна розпочалися вуличні бої з окупантами,True
У Львові кілька ракет потрапили поряд із залізничними об'єктами,True
У Німеччині правоохоронці розслідують понад 140 справ про схвалення чи підтримку війни Росії проти України,True
Внаслідок обстрілів у Львові відомо про 6 загиблих та 8 постраждалих. Серед постраждалих одна дитина,True
"Російські загарбники продовжують силову мобілізацію у так званих ""ЛДНР",True
"Число поранених у Львові зросло до 11, загиблих 6",True
"На жаль, і сьогодні гуманітарні коридори не відкриватимуться",True
У Кремінній окупанти обстріляли автомобіль із цивільними. 4 особи загинули,True
Дії росії в Україні нагадують війни у ​​Чечні та Сирії,True
"У окупанта, що потрапив у полон, знайшли червоний смартфон, який відібрали у 10-річної Іванки на ворожому блокпості",True
Рашисти завдали ракетного удару по Краматорську.,True
"У Харкові обстріляли пункт видачі гуманітарної допомоги За попередніми даними, одна людина загинула, шестеро поранені",True
"У Росії розпочали репетиції до параду перемоги у Москві. Літаки МІГ-29 тренувалися літати буквою ""Z""",True
"Обстріляний окупантами палац культури ""Іскра"" у Маріуполі",True
"Міноборони Росії офіційно заявило, що Київ нібито планує організувати обстріли церков в українських містах у Великодню ніч.",True
"Командир 36-ї окремої бригади морської піхоти майор Сергій Воліна написав листа Папі Римському, в якому попросив допомогти врятувати людей з Маріуполя.",True
"Іван Дорн записав трек, щоб привернути загальну увагу до війни Росії в Україні",True
"Серед постраждалих від ранкового обстрілу Львова - трирічний Артем, який разом із мамою приїхав із Харкова, щоб урятуватися від війни",True
"У Харкові російський снаряд потрапив у дитячий майданчик, двоє людей загинули",True
ЗСУ звільнили низку населених пунктів навколо Ізюму в Харківській області,True
"На Миколаївщині артилеристи 80-ї ЗШБ ЗСУ розбили колону техніки окупантів, включаючи командно-штабну машину ворога",True
"ЗСУ знищують окупантів під Миколаєвом, деякі підрозділи ворога втратили понад 70% складу",True
"У Херсонській області окупанти захопили вишки ""Київстару"" та встановили свій зв'язок",True
Рашисти тримають понад 20 тисяч маріупольців у фільтраційних таборах,True
"Білорусь, а не Білорусія. Або про ""дерусифікацію"" в Україні",True
"Волонтери близько 500 російських солдатів, які перебували у Бучі під час окупації та чинили звірства",True
У Маріуполі окупанти обіцяють виплатити у рублях компенсацію за зруйноване житло,True
"«Вранці російські окупанти розпочали другу фазу наступу, — секретар РНБО Данилов",True
"Путін нагородив 64-у ОМСБр, яка брала участь у різанині в Бучі",True
ЗСУ відобразили наступ у Рубіжному та Попасній ночі,True
20 800 убитих окупантів на нашій території,True
"Терміналами супутникового інтернету Starlink незабаром зможе користуватися кожен, проте необхідно провести низку досліджень, -",True
Оновлена ​​карта ситуації на сході України від європейських експертів війни,True
З початку війни в Україні вже знищено чи пошкоджено 30% інфраструктури країни,True
"Окупанти пошкодили високовольтну лінію в Луганській області, знеструмивши 215 населених пунктів",True
"Японія надасть Україні комплекти ядерного, біологічного та хімічного захисту, а також дрони",True
У Київській області внаслідок російської агресії загинуло понад 1000 мирних жителів,True
Знищений штурмовиками Закарпатського легіону (128 ВДШБр) танк Т-90 «Володимир»,True
Володимир Зеленський вніс до ВР законопроект щодо продовження військового стану в Україні,True
Ракетні удари РФ по Україні будуть до останнього дня війни,True
"Сьогодні Україна обміняла 60 військовослужбовців, із них 10 офіцерів, а також 16 цивільних осіб",True
"3 людей загинуло, 16 поранено внаслідок обстрілу окупантами Харкова",True
"У Львові відкрили перше модульне містечко для людей, які втратили будинки через військову агресію росії.",True
"️Окупанти скинули потужну бомбу на лікарню в районі ""Азовсталі"",",True
Телеграм-канали пишуть про ракетний удар по Краматорську,True
"Окупанти намагаються оточити ЗСУ у районі Ізюму та Волновахи, — брифінг Олексія Арестовича про ситуацію на фронті",True
"Румунія направить ЗСУ України партію летальної зброї із резервів Міноборони своєї країни, — Romania Libera",True
"Радник мера Маріуполя Петро Андрющенко спростував інформацію про те, що у лікарні біля ""Азовсталі"" ховалися люди",True
"Росіяни настільки зомбовані пропагандою, що не вірять навіть рідним окупантам, коли вони зізнаються у звірствах в Україні",True
Греція конфіскувала в Егейському морі російський нафтовий танкер Pegas у рамках санкцій ЄС.,True
Євросоюз наступного тижня представить шостий пакет антиросійських санкцій,True
"Завод «Азовсталь» розбомблений та знищений практично повністю,",True
"Нідерланди передають зброю Україні під гаслом ""ми вам не німці""",True
"Російські ЗМІ заявляють, що сьогодні з території «Азовсталі» в Маріуполі гумкоридорами вийшли 120 осіб",True
Мародер із Твері намагався оформити документи на вкрадений з України автомобіль,True
"Новий наступ Росії на сході України може тривати кілька місяців, — повідомляє Independent з посиланням на британського чиновника.",True
Україна отримала винищувачі та запчастини для літаків від союзників США,True
"Ризик завдання високоточних ударів по пріоритетних об'єктах на всій території України зберігається, -",True
Після 2015 року в період санкцій низка країн ЄС продовжувала постачати зброю країні-агресору.,True
"Вночі окупанти намагалися штурмувати Рубіжне та Сєвєродонецьк, — Гайдай",True
Сьогодні відкриється гуманітарний коридор із Маріуполя,True
20 900 убитих окупантів на території України на сьогоднішній день,True
Блогеру Антону Птушкіну заборонили в'їзд до Росії до 2072 року,True
Оновлена ​​карта ситуації на Сході України від європейських аналітиків,True
Росія «попередила Фінляндію та Швецію про наслідки вступу до НАТО» 0 днів без погроз від рашистів,True
Частина російських солдатів готова бунтувати проти своїх командирів,True
ЗСУ завдали серйозної шкоди командному складу дивізії окупантів,True
У Бердянську окупанти призначають на посади у мерії двірників,True
Держрада окупованого Криму розгляне питання про позбавлення Поклонської держнагород після її висловлювань про символ Z,True
"Під завалами в Маріуполі залишаються сотні людей, - замкомандира полку ""Азов"" Паламар",True
Латвія відмовиться від російського газу до кінця року,True
компанія-виробник дронів-камікадзе Switchblade вирішила подарувати Україні 100 безпілотників «Quantix Recon. Їхнє постачання має розпочатися вже цього тижня,True
"«Німеччина припинить імпорт російської нафти до кінця 2022 року, — Reuters",True
"Зелений повідомив, що готовий обміняти російських військовополонених в обмін на безпечний прохід для цивільних осіб та українських військ у Маріуполі.",True
Ситуація на Луганщині тяжка. Окупанти проводять штурмові дії в районі населеного пункту Попасна - Генштаб ЗСУ,True
"Глава Луганської області Сергій Гайдай в ефірі CNN повідомив, що 80% території його регіону під контролем Росії.",True
Китайська платіжна система UnionPay не допоможе російським банкам,True
Нідерланди поставлять Україні гаубиці PzH ​​2000,True
"Великий наступ російської армії на східному фронті ще не почався, -",True
Росіяни таки почали штурмувати Одесу. Прямо із крейсера Москва. Щоправда частинами,True
"Росія відмовилася вводити чотириденне пасхальне перемир'я, запропоноване ООН.",True
Були обстріли. Одна людина загинула. На операційному столі не спали. Ще двоє – поранені,True
Криптобіржа Binance обмежить доступ користувачів з Росії,True
"Німеччина за вказівкою канцлера Олафа Шольца виключила зі списку військової допомоги Україні все тяжке озброєння, список скоротився з 48 до 24 сторінок",True
"Російські мародери награбували на Київщині, сховали речі в машину і сподівалися вивезти все це. Але не вийшло.",True
Литва передала Україні партію важких мінометів,True
"Міністр оборони Росії шойгу повідомив свого господаря, що російські окупанти ""взяли"" Маріуполь",True
Під Маріуполем знайшли нову 30-метрову братську могилу,True
у Львівській області запобігли ракетному удару з акваторії Чорного моря,True
Троє цивільних у Харкові та двоє у Чугуївському районі постраждали внаслідок обстрілів окупантів,True
"Україна вимагає терміново відкрити гуманітарний коридор із заблокованого заводу ""Азовсталь"" у Маріуполі",True
На Миколаївщині окуповано близько 20 сіл,True
Шольцю може загрожувати відставка через відмову постачати Україні важке озброєння,True
"Прем'єр Хорватії Андрій Пленкович заявив, що припиняє всі контакти з проросійським президентом Зораном Мілановичем",True
"Окупанти розстріляли волонтерів, які їхали з смт Шевченкове у Харківській області",True
У російській Твері горить дослідний інститут міноборони Росії,True
"У держзраді підозрюють депутата Херсонської міськради від політичної партії «Нам тут жити». За даними слідства, його завербувала ФСБ",True
"Захисники Маріуполя виявили у місті ворожу військову техніку, зокрема російські танки з позначкою ""V""",True
"ЗСУ знищили загін лівійців та сирійців у Луганській області,",True
Понад 100 людей загинули у Попасній з початку російського вторгнення,True
Вибуховою хвилею та уламками поїзд Запоріжжя – Львів. постраждалих немає,True
"путін ще 3 лютого погодив план ліквідації Зеленського, за це відповідав кадиров, -",True
Відбувся черговий обмін полоненими — повернули 10 військових (включаючи 2 офіцери) та 9 цивільних,True
"Замість ОПЗЖ у парламенті створюють групу ""Платформа за життя та мир""",True
"Сьогодні підрозділи ППО ДШВ ЗС України збили штурмовик Су-25 та БПЛА ""Орлан-10"" російських окупантів",True
Словенія Україні танки Т-72 в обмін на техніку з Німеччини,True
У багатьох областях України оголошено повітряну тривогу,True
Окупанти прямо зараз бомбардують і обстрілюють територію Азовсталі,True
Внаслідок пожежі у військовому інституті у Твері семеро людей,True
Журналісти опублікували супутникові знімки братської могили в окупованому російськими військами селищі Мангуш під Маріуполем,True
ЗСУ знищили двома пострілами два вертольоти - Ка-52 та Мі-8,True
️На тимчасово окупованій території Херсонської області самопроголошена влада оголосила мобілізацію чоловіків,True
Іспанія відправила в Україну 200 тонн боєприпасів та 20 бронеавтомобілів,True
"У соцмережах зауважили, що Путін на зустрічі з Шойгу весь час сидів у неприродній позі, вхопившись рукою за стіл і не відпускаючи його.",True
"У Пентагоні конкретизували інформацію щодо військової допомоги, яку нададуть Україні, - Politico",True
Окупанти завдали трьох ракетних ударів по залізничній інфраструктурі у Новомосковському районі Дніпропетровської області,True
Футболіст «Динамо» розплакався після слів про війну в Україні,True
"Спікер Міноборони України, полковник Олександр Мотузяник озвучив плани Росії до 9 травня",True
"Україна зараз має більше танків, ніж РФ.",True
"Мер Харкова Ігор Терехов закликав мешканців районів, які постійно перебувають під обстрілами, ухвалити рішення про евакуацію",True
"Росіяни обстріляли Слов'янськ, мабуть, касетними бомбами. Закликаємо городян евакуюватись",True
️Партизани знищили вже близько 100 окупантів у Мелітополі,True
За добу окупанти обстріляли 20 населених пунктів у Донецькій області,True
Рашисти зривають евакуацію з Луганської області - автобус не доїхав через артобстріл Рубіжного,True
В Енергодарі окупанти почали складати списки місцевих жителів у чергу на видачу 10 тисяч рублів,True
"Російські війська використовують крилаті ракети, оснащені електронікою, розробленою в 60-х роках минулого століття.",True
"Терорист і колишній ФСБшник Ігор Стрєлков-Гіркін підтвердив повідомлення, що з'являлися раніше, що на території так званих ""ЛДНР"" мобілізують усіх підряд без розбору",True
"Внаслідок падіння літака АН-26 у Запорізькій області, за попередньою інформацією, загинула одна людина, ще двоє постраждали",True
"Кремль оголосив Японію недружньою країною Японія, вперше за 19 років, назвала Курили незаконно окупованими РФ",True
На Київщині виявлено тіла вже 1084 мирних жителів,True
ФСБ почала «кришувати» російських військових-мародерів,True
Великобританія наступного тижня відновить роботу посольства у Києві,True
"Українська розвідка повідомляє, що п*тин кине на ""Азовсталь"" росгвардію та ФСБ",True
Франція передасть Україні 155-мм самохідні артилерійські установки CAESAR,True
"У Львівській, Хмельницькій, Черкаській та Одеській областях скасували комендантську годину у Великодню ніч",True
"У Каховці рашисти облаштували катувальну в приміщенні поліції, де заручників б'ють і катують електричним струмом.",True
В Ірпені окупанти на очах у 17-річної дівчини її маму та молодшу сестру,True
"У районі Вернопілля під Ізюмом була спроба прорвати оборону наших військ силами до механізованої роти за підтримки танків,",True
У Сєвєродонецьку знеструмлено всі житлові квартали - окупанти перебили високовольтну лінію,True
"Одна людина загинула, шістьох поранено в селищі Коротич Харківської області внаслідок обстрілу російськими військами",True
Нідерланди мають намір відмовитися від імпорту російських енергоносіїв до 2023 року.,True
На виїзді в Україну з Польщі на окремих напрямках спостерігаються черги,True
"З'явилася інформація, що 64 омсбр, та сама була в Бучі",True
Федеріко ВіллегасКомісія Ради розпочала розслідування подій в Україні та розраховує отримати доступ до всіх районів.,True
"Російські військові відмовляються їхати воювати в Україну, але кримінальні справи проти них не можуть порушитись через відсутність військового стану.",True
Стали відомі причини сьогоднішнього аварії літака Ан-26 у Запорізькій області.,True
Мінус 21 600 рашистів на сьогоднішній день,True
"Минулої доби окупанти завдали 56 ударів по цивільній інфраструктурі Харкова та області, в результаті 19 поранених і 2 загиблих",True
"Окупанти проводять ""зачистку"" завалів Драмтеатру в Маріуполі",True
"Рашисти шоковані опором, який їм чинять українські захисники",True
"У т.зв. «ДНР» практично не залишилося «народних міліціонерів», більшість загинула у боях під Маріуполем",True
"Головнокомандувач ЗСУ Залужний всіх, особливо блогерів, утриматися від публічних оцінок бойових дій, логістики, забезпечення та рішень командирів",True
У Херсонській області окупанти спустошили елеватор у селищі Новоолексіївка та вивезли все зерно до Криму,True
"Загін спеціального призначення Ninja Starlink Turtles прибув до Бучі, щоб встановити новенький Starlink",True
Більшість парламенту Фінляндії рішення про вступ до НАТО,True
Окупанти на Великдень планують влаштувати ще більше обстрілів мирного населення та українських захисників,True
У храмі Гробу Господнього в Єрусалимі зійшов Благодатний вогонь,True
"Окупанти розпочали примусову мобілізацію, у тому числі медиків, на захоплених територіях Херсонської, Запорізької та Харківської областей. У разі відмови медикам загрожують розстрілом.",True
Містом Золоте на Луганщині окупанти здійснили артилерійську атаку. Повідомляється про двох загиблих та двох поранених,True
Мінус один ворожий безпілотник у Луганській області,True
"Вчора ЗСУ завдали удару по передовому пункту управління 49 загальновійськової армії ₚ осії в Херсонській області,",True
Над Одесою сили протиповітряної оборони збили дві російські крилаті ракети та два безпілотники,True
"У Дніпрі конфісковуватимуть ""швидкісні"" машини у любителів влаштовувати гонки містом",True
"По Дніпропетровській області завдано ракетного удару,",True
"У Маріуполі загинули дві дівчинки Соня та Єлизавета, які були актрисами міського театру",True
У разі порушення правил світломаскування багатоквартирні будинки та вулиці будуть примусово відключені від електропостачання.,True
Таким був Маріуполь до вторгнення російських військ. Гарне півмільйонне місто.,True
уряду ФРН на схвалення продажу Україні 100 БМП типу Marder,True
Сьогодні в Україні набув чинності закон «про колаборантів». По ньому можна отримати до 12 років в'язниці за допомогу державі-агресору.,True
Залишається загроза повторного ракетного удару по Одесі,True
"Україна – не країна для трагічних селфі. Приїжджайте в Україну із реальною допомогою""",True
"В Україні скоротять кількість пунктів пропуску, через які можна буде безкоштовно ввозити машини із ЄС,",True
Місцеві канали пишуть про вибухи у районі Павлограда Дніпропетровської області.,True
"Над Одеською областю ввечері було збито ще дві крилаті ракети, повідомляє мерія.",True
"Пропагандисти намагаються виправдати ракетний удар по житловому будинку в Одесі тим, що її збили нашим ППО",True
Минулої доби окупанти 12 разів обстріляли мирні будинки мешканців Луганщини,True
"Міністр закордонних справ Австрії Олександр Шалленберг вважає, що Україні не слід пропонувати членство в ЄС",True
Низький моральний стан російських військ та обмежений час для відновлення сил призведуть до зменшення їхньої бойової ефективності,True
У Маріуполі під обстрілами російських військ загинув терорист Валерій Кірсанов,True
"Виявлено точне місце затоплення флагмана ""Москва""",True
Прямо зараз Росія без зупинки атакує маріупольську Азовсталь.,True
"Лукашенко закликав сусідні країни ""жити дружно"" та ""берегти світ""",True
Затримано депутата-колаборанта в Херсонській області,True
Українці масово відмовляються від «допомоги» ворогів на тимчасово окупованих територіях,True
"За два-три тижні закінчиться наступ. А разом з ним, цілком можливо, закінчиться і активна фаза війни, тому що російським військам більше нема чим наступати",True
"На Луганщині окупанти під час обстрілів перебили магістральний газопровід, горіла трансформаторна підстанція",True
Швейцарія заборонила Німеччині реекспорт боєприпасів свого виробництва для бойових машин піхоти Marder. Їх мали відправити в Україну,True
Британська влада направить Україні 20 самохідних артилерійських установок AS-90 та 45 тисяч снарядів до них,True
Зеленський провів телефонну розмову з президентом Туреччини Ердоганом напередодні його переговорів із путіним,True
Російські війська обстріляли місто Чугуїв Харківської області,True
Окупанти у Луганську та Донецьку взяли в полон місії ОБСЄ,True
На Херсонщині російські танки під українськими прапорами обстрілюють населені пункти,True
"Окупанти розстріляли майже весь запас своїх високоточних ракет, зараз у РФ їх ​​залишилося лише 30% порівняно з періодом до 24 лютого",True
Україна більше не веде переговори з НАТО щодо закриття неба над Україною,True
Понад 80% поранених українських військових після лікування повертаються до ладу,True
У Маріуполі загинуло понад 20 000 мешканців,True
"Укрпошта анонсувала випуск другої марки, присвяченої війні в Україні",True
Росія продовжує стягувати танкові ударні підрозділи на Донбас,True
"Проліт ""калібру"" над Полтавською областю.",True
"Велика колона людей намагається виїхати з Херсона, протестуючи проти так званого референдуму",True
У російському місті Брянськ спалахнула пожежа на території нафтобаз Роснафти - горять резервуари для зберігання нафти.,True
Деталі обстрілу Кременчука від голови Полтавської ОВ Дмитра Луніна1 людина загинула,True
